id,text,aspects_json
201738567,"As a Warcraft III and Starcraft II mapmaker who has tens of thousands of hours in RTS games, I can say that after playing this, I have abandoned all hope in the future of RTS,
With so many devs from War3 and SC2 working Stormgate, I thought it would be the next big RTS game, but I couldnt be more wrong. The Devs continue saying ""We have left early access now"", I dont know what they are thinking. Nothing in this game is complete.
Their main focus and the only well developed part of this game seems to be the 1v1, which I couldnt care less about.
The editor after 2 years of early access can only make melee maps. Maybe if they released it with the editor there would be hundreds of custom games and a real player base but they still refuse to just complete the editor instead of giving attention to literally every other game mode.
The co-op mode has only like 3 maps and the commanders are so uninteresting, especially with the 9 dollar price which is even more expensive than the high quality SC2 commanders.
The 3v3 game mode is still not even out so everyone is stuck with the same repetitive 1v1.
And worst of all, the campaign is so underwhelming and absolutely not worth the price. Its barely higher quality than most player made SC2 custom campaigns, and I somehow prefer the beta version from months ago. they recycled half the missions from that version but got rid of the best ones (Like why ditch the cool micro mission?). And the story is so dry and uninteresting.
If youre a fan of competitive 1v1, trying to make custom games, hoping to enjoying a co-op mission with your friends, or just playing the story mode campaign, this game has a way disappoint you!","[{""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"Nothing in this game is complete""""}, {""""aspect"""": """"Matchmaking"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"Their main focus and the only well developed part of this game seems to be the 1v1""""}, {""""aspect"""": """"Progression"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"The co-op mode has only like 3 maps and the commanders are so uninteresting, especially with the 9 dollar price""""}, {""""aspect"""": """"Progression"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"The 3v3 game mode is still not even out""""}, {""""aspect"""": """"Monetization"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"the 9 dollar price which is even more expensive than the high quality SC2 commanders""""}, {""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"the campaign is so underwhelming and absolutely not worth the price""""}]"
201738515,"Do not use steam reviews as your soap box. Review the content, we don't want a review of your kickstarter exp.","[{""""aspect"""": """"General"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"Do not use steam reviews as your soap box""""}]"
201738368,Fun game,"[{""aspect"": ""Gameplay"", ""sentiment"": ""Positive"", ""snippet"": ""fun game""}]"
201736724,"i tried it, 2 races, 20 games .... feels like a mobile game or like a w3 autobattler. also there are some really creepy dudes playing.

Not worth anyones time if you are sane.","[{""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"feels like a mobile game or like a w3 autobattler""""}]"
201735423,Have only played the campaign and the versus AI and it is pretty fun. Def needs more work but honestly I am having fun playing and looks like the have made progress on it. I think it is worth a try if you like StarCraft even if it is currently not as good. Full transparency I am probably super biased though and just want a new Starcraft release so kind of sour grapes about it. That all being said this did kind of scratch that itch but not totally. Will be cool to see how they improve it moving forward and might just be even better who knows.,"[{""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"Have only played the campaign and the versus AI and it is pretty fun""""}, {""""aspect"""": """"Progression"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"looks like they have made progress on it""""}]"
201734301,"its not good. the game feel is bad and i think they shouldve spent more time making it better (i say this coming from sc2). the campaigns are an insult. the missions themselves are short, so selling them 3 at a time for $20 is too much. i dont much care for skirmishing so i hoped the coop would help the game but same thing, disappointing. i could not find anyone at all to match with and both the missions and their mechanics were not explained so i had no clue what to do. i also feel the game is trying to be different for the sake of being different, like it introduces and uses characters that i plain dont care about. ill re-review it in 2-3 years, if it is still available until then.","[{""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"the game feel is bad""""}, {""""aspect"""": """"Monetization"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"selling them 3 at a time for $20 is too much""""}, {""""aspect"""": """"Progression"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"could not find anyone at all to match with and both the missions and their mechanics were not explained""""}]"
201733909,The game has come a long way. Lots of good F2P content here. The map editor is sick and the faction reworks plus graphical updates are awesome. They are constantly improving the game as well,"[{""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"Lots of good F2P content here""""}, {""""aspect"""": """"Graphics"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"graphical updates are awesome""""}, {""""aspect"""": """"Progression"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"They are constantly improving the game""""}]"
201733630,"Overall, I actually quite like it. And i do recommend buying it. 
To be clear, I am not a PVP player. I like the campaign and co-op aspects of RTS. 
And I was not a kick starter backer. 

In a vaccum, I think the reception for this game would be much much better. The big issue is that they promised a bit more than they could deliver at this speed. They promised to be the next big RTS, a spiritual successor to Blizzard RTS's. People complain it is not as fleshed out as either SCII or WC3. But I still think it is really fun and fresh, even if it isn't quite Triple AAA quality. And I am having a great time playing it. Considering a relatively small studio's first big title, it makes me really excited to see what future stuff they work on!

 This scratches that same itch as that I have been craving for a while in a video game. Each Co-Op hero feels unique and has a different type of gameplay. Also, the ability to use items to further customize each faction was a really nice touch.  And I have gotten over halfway through the campaign and each mission has a nice blend of new units, side quests, exploration,  interesting objectives, and good ol' RTS battles. Its a good time. 

Maybe in time it will be everything the studio hopes for. I for one am optimistic. With some polish and updates, I think it could be one of the greats.","[{""""aspect"""": """"Gameplay"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"Each Co-Op hero feels unique and has a different type of gameplay""""}, {""""aspect"""": """"Progression"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"With some polish and updates, I think it could be one of the greats""""}, {""""aspect"""": """"Controls"""", """"sentiment"""": """"Positive"""", """"snippet"""": """"The ability to use items to further customize each faction was a really nice touch""""}]"
201733293,PoS needs to die already. the end.,"[{""""aspect"""": """"General"""", """"sentiment"""": """"Negative"""", """"snippet"""": """"PoS needs to die already""""}]"
201733135,"I asked in the discord about half finished races, when the game would be content complete, and said i found the mtx structure confusing. I got called a bot. Would not recomend

Another user in discord commented 
""oops I think you reviewed this discord by mistake! This was a text box for reviewing the game Stormgate""
So let me revise. Stormgate is a 6/10 unfinished rts on par with planetary annihilation and gray goo. Unlike those games, stormgate features about 100 dollars of mtx pre-1.0 release. 

Do not recomend.","[{""aspect"": ""Monetization"", ""sentiment"": ""Negative"", ""snippet"": ""features about 100 dollars of mtx pre-1.0 release""}, {""aspect"": ""Progression"", ""sentiment"": ""Negative"", ""snippet"": ""half finished races, when the game would be content complete""}, {""aspect"": ""General"", ""sentiment"": ""Negative"", ""snippet"": ""Do not recomend""}]"
201731240,"Love it. Wish it was optimized better though, even on the lowest settings it makes my PC hot.","[{""aspect"": ""Performance"", ""sentiment"": ""Negative"", ""snippet"": ""Wish it was optimized better though, even on the lowest settings it makes my PC hot""}, {""aspect"": ""General"", ""sentiment"": ""Positive"", ""snippet"": ""Love it""}]"
